location,date,temperature
7,2023-01-14,27.0
7,2023-01-15,27.0
7,2023-01-16,27.0
7,2023-01-17,27.0
7,2023-01-18,28.0
7,2023-01-19,28.0
7,2023-01-20,28.0
7,2023-01-21,29.0
7,2023-01-22,28.0
7,2023-01-23,28.0
7,2023-01-24,28.0
7,2023-01-25,28.0
7,2023-01-26,27.0
7,2023-01-27,23.0
7,2023-01-28,27.0
7,2023-01-29,27.0
7,2023-01-30,28.0
7,2023-01-31,28.0
33,2023-01-01,22.9
33,2023-01-02,20.9
33,2023-01-03,20.5
33,2023-01-04,21.1
33,2023-01-05,18.5
33,2023-01-06,24.3
33,2023-01-07,25.7
33,2023-01-08,24.6
33,2023-01-09,24.4
33,2023-01-10,23.4
33,2023-01-11,23.6
33,2023-01-12,24.9
33,2023-01-13,24.7
33,2023-01-14,23.4
33,2023-01-15,25.1
33,2023-01-16,24.4
33,2023-01-17,25.5
33,2023-01-18,27.1
33,2023-01-19,26.7
33,2023-01-20,26.0
33,2023-01-21,25.4
33,2023-01-22,24.4
33,2023-01-23,25.3
33,2023-01-24,24.5
33,2023-01-25,26.1
33,2023-01-26,28.3
33,2023-01-28,24.5
33,2023-01-29,25.3
33,2023-01-30,25.9
33,2023-01-31,25.8
35,2023-01-01,26.7
35,2023-01-02,24.2
35,2023-01-03,22.4
35,2023-01-04,22.6
35,2023-01-05,21.6
35,2023-01-06,27.2
35,2023-01-07,27.6
35,2023-01-08,28.0
35,2023-01-09,27.4
35,2023-01-10,27.2
35,2023-01-11,27.7
35,2023-01-12,28.7
35,2023-01-13,28.9
35,2023-01-14,27.7
35,2023-01-15,28.4
35,2023-01-16,28.3
35,2023-01-17,28.1
35,2023-01-18,31.4
35,2023-01-19,31.5
35,2023-01-20,30.4
35,2023-01-21,29.7
35,2023-01-22,27.2
35,2023-01-23,28.9
3573,2023-01-01,28.0
3573,2023-01-02,25.9
3573,2023-01-03,24.1
3573,2023-01-05,21.8
3573,2023-01-06,29.7
3573,2023-01-07,29.7
3573,2023-01-08,30.2
3573,2023-01-09,29.1
3573,2023-01-10,28.9
3573,2023-01-11,25.1
3573,2023-01-12,29.3
3573,2023-01-13,30.2
3573,2023-01-14,29.6
3573,2023-01-15,24.7
3573,2023-01-16,28.7
3573,2023-01-17,30.4
3573,2023-01-18,33.6
3573,2023-01-19,31.4
3576,2023-01-01,35.9
3576,2023-01-02,33.5
3576,2023-01-03,33.3
3576,2023-01-04,30.0
3576,2023-01-05,33.1
3576,2023-01-06,37.8
3576,2023-01-07,36.4
3576,2023-01-08,38.1
3576,2023-01-09,27.5
3576,2023-01-10,35.6
3576,2023-01-11,36.9
3576,2023-01-12,35.1
3576,2023-01-13,37.2
3576,2023-01-14,36.6
3576,2023-01-15,37.4
3576,2023-01-16,36.3
3576,2023-01-17,37.7
3576,2023-01-18,39.9
3576,2023-01-19,38.2
3576,2023-01-20,37.7
3576,2023-01-21,38.1
3576,2023-01-22,33.3
3576,2023-01-23,33.7
3576,2023-01-24,35.0
3576,2023-01-25,39.6
3576,2023-01-26,39.4
3576,2023-01-27,36.8
3576,2023-01-28,38.3
3576,2023-01-29,38.7
3576,2023-01-30,39.7
3576,2023-01-31,40.0
3579,2023-01-12,28.3
3579,2023-01-13,28.6
3579,2023-01-14,27.5
3579,2023-01-15,21.3
3579,2023-01-17,19.1
3579,2023-01-18,30.3
3579,2023-01-19,30.0
35,2024-01-01,29.9
35,2024-01-02,27.0
35,2024-01-03,27.9
35,2024-01-04,28.4
35,2024-01-05,29.3
35,2024-01-06,26.2
35,2024-01-07,25.6
35,2024-01-08,26.8
35,2024-01-09,27.1
35,2024-01-10,27.3
35,2024-01-11,27.0
35,2024-01-12,27.5
35,2024-01-13,24.1
35,2024-01-14,28.0
35,2024-01-15,27.7
35,2024-01-16,28.8
35,2024-01-17,27.3
35,2024-01-18,25.4
35,2024-01-19,30.8
35,2024-01-20,27.6
35,2024-01-21,27.3
35,2024-01-22,26.6
35,2024-01-23,27.7
35,2024-01-24,29.5
35,2024-01-25,29.9
35,2024-01-26,29.5
35,2024-01-27,29.0
35,2024-01-28,29.2
35,2024-01-29,30.0
35,2024-01-30,29.5
35,2024-01-31,30.0
76,2024-01-01,20.8
76,2024-01-02,27.8
76,2024-01-03,26.9
76,2024-01-04,27.9
76,2024-01-05,32.1
76,2024-01-06,17.6
76,2024-01-07,25.5
76,2024-01-09,26.0
76,2024-01-11,17.6
76,2024-01-12,27.1
76,2024-01-13,24.4
76,2024-01-15,26.9
76,2024-01-18,27.0
76,2024-01-20,22.5
76,2024-01-22,27.1
76,2024-01-30,20.4
3573,2024-01-01,31.2
3573,2024-01-02,31.1
3573,2024-01-03,32.6
3573,2024-01-04,31.8
3573,2024-01-05,33.5
3573,2024-01-06,30.8
3573,2024-01-07,27.8
3573,2024-01-08,28.3
3573,2024-01-09,28.4
3573,2024-01-10,28.9
3573,2024-01-11,28.8
3573,2024-01-12,27.9
3573,2024-01-13,25.9
3573,2024-01-14,30.4
3573,2024-01-15,29.0
3573,2024-01-16,30.8
3573,2024-01-17,28.1
3573,2024-01-18,27.6
3573,2024-01-19,33.2
3573,2024-01-20,29.4
3573,2024-01-21,30.0
3573,2024-01-22,28.5
3573,2024-01-23,29.5
3573,2024-01-24,31.1
3573,2024-01-25,32.4
3573,2024-01-26,31.7
3573,2024-01-27,30.7
3573,2024-01-28,30.4
3573,2024-01-29,31.3
3573,2024-01-30,30.7
3573,2024-01-31,31.8
3612,2024-01-01,27.8
3612,2024-01-02,31.8
3612,2024-01-03,33.0
3612,2024-01-04,29.0
3612,2024-01-05,25.0
3612,2024-01-06,28.8
3612,2024-01-07,27.9
3612,2024-01-08,34.2
3612,2024-01-09,30.3
3612,2024-01-10,30.6
3612,2024-01-11,31.1
3612,2024-01-12,23.8
3612,2024-01-13,24.0
3612,2024-01-14,32.1
3612,2024-01-15,29.6
3612,2024-01-16,31.7
3612,2024-01-17,27.0
3612,2024-01-18,24.1
3612,2024-01-19,34.7
3612,2024-01-20,26.5
3612,2024-01-21,23.1
3612,2024-01-22,27.9
3612,2024-01-24,30.8
3612,2024-01-25,32.1
3612,2024-01-26,33.5
3612,2024-01-27,31.2
3612,2024-01-29,22.2
3612,2024-01-30,31.1
3612,2024-01-31,34.2
3626,2024-01-19,29.2
3626,2024-01-20,28.4
3626,2024-01-21,28.3
3626,2024-01-22,28.3
3626,2024-01-23,28.8
3626,2024-01-24,29.9
3626,2024-01-25,30.8
3626,2024-01-26,29.2
3626,2024-01-27,28.4
3626,2024-01-28,28.0
3626,2024-01-29,28.8
3626,2024-01-30,29.7
3626,2024-01-31,29.2
7,2020-07-02,22.6
7,2020-07-06,22.1
7,2020-07-07,0.0
7,2020-07-08,21.9
7,2020-07-14,23.6
35,2020-07-01,21.3
35,2020-07-04,23.6
35,2020-07-05,21.5
35,2020-07-07,22.0
35,2020-07-08,22.7
35,2020-07-09,23.5
35,2020-07-10,19.0
35,2020-07-11,23.3
35,2020-07-12,25.4
35,2020-07-13,22.6
35,2020-07-14,22.3
35,2020-07-15,21.0
35,2020-07-16,16.9
35,2020-07-24,23.2
35,2020-07-25,24.8
35,2020-07-26,24.0
35,2020-07-27,22.5
35,2020-07-28,19.0
35,2020-07-29,18.2
35,2020-07-30,18.6
35,2020-07-31,24.4
60,2020-07-01,26.0
60,2020-07-02,25.6
60,2020-07-07,22.9
60,2020-07-08,23.3
60,2020-07-09,22.1
60,2020-07-10,22.5
67,2020-07-01,26.8
67,2020-07-02,28.7
67,2020-07-03,29.6
67,2020-07-04,31.1
67,2020-07-05,26.8
67,2020-07-06,30.5
67,2020-07-07,28.8
67,2020-07-08,28.3
67,2020-07-09,28.0
67,2020-07-10,23.6
67,2020-07-11,23.8
67,2020-07-12,29.3
67,2020-07-13,28.3
67,2020-07-14,26.3
67,2020-07-15,19.1
67,2020-07-16,25.9
67,2020-07-17,28.6
67,2020-07-18,24.6
67,2020-07-19,26.2
67,2020-07-20,23.4
67,2020-07-21,28.8
67,2020-07-22,28.4
67,2020-07-23,31.6
67,2020-07-24,29.3
67,2020-07-25,32.2
67,2020-07-27,29.1
67,2020-07-28,23.6
67,2020-07-29,30.8
67,2020-07-30,27.5
67,2020-07-31,27.9
70,2020-07-17,20.4
70,2020-07-18,21.6
70,2020-07-19,22.2
70,2020-07-20,21.5
70,2020-07-21,23.3
70,2020-07-22,24.3
70,2020-07-23,25.8
70,2020-07-24,24.0
70,2020-07-25,25.2
70,2020-07-26,24.8
70,2020-07-27,23.4
70,2020-07-28,22.5
70,2020-07-29,24.5
70,2020-07-30,24.7
70,2020-07-31,25.6
72,2020-07-01,25.1
72,2020-07-02,24.2
72,2020-07-03,23.5
72,2020-07-04,29.3
72,2020-07-05,22.5
72,2020-07-06,21.1
72,2020-07-07,20.6
72,2020-07-08,20.8
72,2020-07-09,21.3
72,2020-07-10,19.0
72,2020-07-11,20.1
72,2020-07-12,22.4
72,2020-07-13,20.9
72,2020-07-14,21.3
72,2020-07-15,20.1
72,2020-07-16,19.9
72,2020-07-17,24.8
72,2020-07-18,21.8
72,2020-07-19,21.3
72,2020-07-20,18.8
72,2020-07-21,20.3
72,2020-07-22,21.1
72,2020-07-23,21.8
72,2020-07-24,22.4
72,2020-07-25,28.5
72,2020-07-26,25.8
72,2020-07-27,23.3
72,2020-07-28,19.8
72,2020-07-29,27.3
72,2020-07-30,26.2
72,2020-07-31,23.3
18,2021-07-01,26.9
18,2021-07-02,30.1
18,2021-07-03,24.0
18,2021-07-04,23.7
18,2021-07-05,21.3
18,2021-07-06,24.9
18,2021-07-07,22.5
18,2021-07-08,23.4
18,2021-07-09,22.4
18,2021-07-10,20.8
18,2021-07-11,20.6
18,2021-07-12,22.5
18,2021-07-13,24.7
18,2021-07-14,30.8
18,2021-07-15,24.7
18,2021-07-16,28.5
18,2021-07-17,23.1
18,2021-07-18,23.6
18,2021-07-19,29.2
18,2021-07-20,29.8
18,2021-07-21,29.0
18,2021-07-22,34.4
18,2021-07-23,28.9
18,2021-07-24,29.9
18,2021-07-25,30.0
18,2021-07-26,26.4
18,2021-07-27,29.4
18,2021-07-28,24.2
18,2021-07-29,22.0
18,2021-07-30,25.9
18,2021-07-31,30.3
33,2021-07-03,20.3
33,2021-07-04,22.4
33,2021-07-05,19.6
33,2021-07-06,21.5
33,2021-07-07,21.0
33,2021-07-08,19.2
33,2021-07-09,18.9
33,2021-07-10,18.2
33,2021-07-11,19.2
33,2021-07-12,17.3
33,2021-07-13,22.2
33,2021-07-14,23.7
33,2021-07-15,20.6
33,2021-07-16,23.3
33,2021-07-17,20.1
33,2021-07-18,20.1
33,2021-07-19,23.8
33,2021-07-20,23.7
33,2021-07-21,20.9
33,2021-07-22,24.6
33,2021-07-23,23.2
33,2021-07-24,24.7
33,2021-07-25,22.5
33,2021-07-26,18.7
35,2021-07-01,29.8
35,2021-07-02,27.7
35,2021-07-03,23.5
35,2021-07-04,25.6
35,2021-07-05,22.5
35,2021-07-06,23.8
35,2021-07-07,23.9
35,2021-07-08,20.2
35,2021-07-09,20.1
35,2021-07-10,20.5
35,2021-07-11,21.5
35,2021-07-12,19.5
35,2021-07-13,25.4
35,2021-07-14,26.8
35,2021-07-15,22.9
35,2021-07-16,26.2
35,2021-07-17,21.8
35,2021-07-18,23.3
35,2021-07-19,27.4
35,2021-07-20,27.9
35,2021-07-21,23.1
35,2021-07-22,30.3
35,2021-07-23,26.9
35,2021-07-24,29.3
35,2021-07-25,25.9
35,2021-07-26,27.5
35,2021-07-27,26.5
35,2021-07-28,23.5
35,2021-07-29,20.5
35,2021-07-30,24.0
35,2021-07-31,29.6
37,2021-07-06,23.0
37,2021-07-07,21.0
37,2021-07-08,19.0
37,2021-07-09,77.0
37,2021-07-10,19.0
37,2021-07-11,19.0
37,2021-07-12,18.0
37,2021-07-13,19.0
37,2021-07-14,22.0
37,2021-07-15,21.0
37,2021-07-16,21.0
37,2021-07-17,20.0
37,2021-07-18,20.0
37,2021-07-19,23.0
37,2021-07-20,22.0
37,2021-07-21,22.0
37,2021-07-22,23.0
37,2021-07-23,26.0
37,2021-07-24,23.0
37,2021-07-25,24.0
37,2021-07-26,23.0
37,2021-07-27,24.0
37,2021-07-28,24.0
37,2021-07-29,22.0
37,2021-07-30,22.0
37,2021-07-31,25.0
46,2021-07-01,23.4
46,2021-07-02,22.5
46,2021-07-03,21.8
46,2021-07-04,22.2
46,2021-07-05,20.5
46,2021-07-06,21.9
46,2021-07-07,21.9
46,2021-07-08,20.9
46,2021-07-09,21.0
46,2021-07-10,20.6
46,2021-07-11,21.1
46,2021-07-12,20.2
46,2021-07-13,23.8
46,2021-07-14,23.5
46,2021-07-15,21.6
46,2021-07-16,23.2
46,2021-07-17,22.0
46,2021-07-18,22.3
46,2021-07-19,23.5
46,2021-07-20,23.4
46,2021-07-21,21.9
46,2021-07-22,24.8
46,2021-07-23,23.4
46,2021-07-24,22.6
46,2021-07-25,23.4
46,2021-07-26,23.3
46,2021-07-27,23.1
46,2021-07-28,21.4
46,2021-07-29,20.2
46,2021-07-30,22.0
46,2021-07-31,24.2
67,2021-07-01,25.6
67,2021-07-02,22.7
67,2021-07-03,22.8
67,2021-07-04,23.6
67,2021-07-05,22.7
67,2021-07-06,22.9
67,2021-07-07,22.7
67,2021-07-08,23.0
67,2021-07-09,23.7
67,2021-07-10,21.2
67,2021-07-11,21.0
67,2021-07-12,20.8
67,2021-07-13,23.4
67,2021-07-14,22.4
67,2021-07-15,22.1
67,2021-07-16,23.2
67,2021-07-17,21.8
67,2021-07-18,21.8
67,2021-07-19,22.4
67,2021-07-20,22.1
67,2021-07-21,22.3
67,2021-07-22,23.5
67,2021-07-23,23.3
67,2021-07-24,24.1
67,2021-07-25,22.7
67,2021-07-26,24.2
67,2021-07-27,23.7
67,2021-07-28,23.9
67,2021-07-29,21.4
67,2021-07-30,21.9
67,2021-07-31,23.7
69,2021-07-09,24.0
69,2021-07-14,22.0
69,2021-07-19,29.0
69,2021-07-20,15.0
69,2021-07-22,18.0
69,2021-07-23,26.0
76,2021-07-01,34.1
76,2021-07-04,24.7
76,2021-07-05,16.7
76,2021-07-06,22.1
76,2021-07-07,24.5
76,2021-07-08,21.1
76,2021-07-09,22.9
76,2021-07-10,21.4
76,2021-07-11,21.4
76,2021-07-12,21.3
76,2021-07-13,26.0
76,2021-07-17,22.2
76,2021-07-18,19.5
76,2021-07-19,25.5
76,2021-07-20,19.3
76,2021-07-21,21.6
76,2021-07-22,29.0
76,2021-07-23,26.9
76,2021-07-30,23.3
76,2021-07-31,25.3
77,2021-07-01,27.5
77,2021-07-02,16.4
77,2021-07-04,22.4
77,2021-07-05,19.8
77,2021-07-06,21.3
77,2021-07-07,21.5
77,2021-07-08,19.8
77,2021-07-09,19.0
77,2021-07-10,19.6
77,2021-07-11,20.1
77,2021-07-12,18.5
77,2021-07-13,25.2
77,2021-07-14,27.1
77,2021-07-15,20.8
77,2021-07-16,23.8
77,2021-07-17,20.6
77,2021-07-18,21.4
77,2021-07-19,25.5
77,2021-07-20,25.0
77,2021-07-21,21.9
77,2021-07-22,28.1
77,2021-07-23,24.3
77,2021-07-25,21.5
77,2021-07-26,25.9
77,2021-07-27,22.4
77,2021-07-28,20.9
77,2021-07-29,18.6
77,2021-07-30,22.1
77,2021-07-31,27.7
3505,2021-07-01,31.6
3505,2021-07-02,26.7
3505,2021-07-03,24.7
3505,2021-07-04,25.8
3505,2021-07-05,23.3
3505,2021-07-06,24.9
3505,2021-07-07,26.5
3505,2021-07-08,22.9
3505,2021-07-09,24.1
3505,2021-07-10,24.4
3505,2021-07-11,24.3
3505,2021-07-12,23.0
3505,2021-07-13,28.7
3505,2021-07-14,29.9
3505,2021-07-15,24.3
3505,2021-07-16,27.4
3505,2021-07-17,24.9
3505,2021-07-18,25.8
3505,2021-07-19,27.5
3505,2021-07-20,27.1
3505,2021-07-21,24.8
3505,2021-07-22,29.8
3505,2021-07-23,27.3
3505,2021-07-24,29.0
3505,2021-07-25,26.9
3505,2021-07-26,30.2
3505,2021-07-27,26.4
3505,2021-07-28,24.4
3505,2021-07-29,21.9
3505,2021-07-30,25.4
3505,2021-07-31,31.0
3522,2021-07-01,24.4
3522,2021-07-02,22.6
3522,2021-07-03,22.4
3522,2021-07-04,22.6
3522,2021-07-05,21.3
3522,2021-07-06,21.3
3522,2021-07-07,21.6
3522,2021-07-08,21.2
3522,2021-07-09,20.3
3522,2021-07-10,19.3
3522,2021-07-11,20.5
3522,2021-07-12,19.7
3522,2021-07-13,23.1
3522,2021-07-14,22.8
3522,2021-07-15,21.9
3522,2021-07-16,22.8
3522,2021-07-17,21.4
3522,2021-07-18,21.8
3522,2021-07-19,23.2
3522,2021-07-21,22.3
3522,2021-07-22,24.1
3522,2021-07-23,23.7
3522,2021-07-24,24.1
3522,2021-07-25,22.8
3522,2021-07-26,23.4
3522,2021-07-27,23.6
3522,2021-07-28,22.2
3522,2021-07-29,20.4
3522,2021-07-30,21.3
3522,2021-07-31,22.7
18,2022-07-01,23.2
18,2022-07-02,32.2
18,2022-07-03,35.4
18,2022-07-04,31.8
18,2022-07-05,31.3
18,2022-07-06,26.8
18,2022-07-07,30.8
18,2022-07-08,23.0
18,2022-07-09,22.5
18,2022-07-10,18.8
18,2022-07-11,33.1
18,2022-07-12,20.1
18,2022-07-13,32.0
18,2022-07-14,26.5
18,2022-07-15,27.8
18,2022-07-16,29.0
18,2022-07-17,21.5
18,2022-07-18,24.0
18,2022-07-19,27.5
18,2022-07-20,29.1
18,2022-07-21,24.5
18,2022-07-22,28.1
18,2022-07-23,30.9
18,2022-07-24,31.3
18,2022-07-25,25.2
18,2022-07-26,29.4
18,2022-07-27,31.4
18,2022-07-28,32.1
18,2022-07-29,27.7
18,2022-07-30,28.3
18,2022-07-31,31.2
35,2022-07-01,21.5
35,2022-07-02,31.5
35,2022-07-03,30.9
35,2022-07-04,29.5
35,2022-07-05,26.3
35,2022-07-06,29.9
35,2022-07-07,25.8
35,2022-07-08,19.9
35,2022-07-09,19.4
35,2022-07-10,22.4
35,2022-07-11,27.4
35,2022-07-12,17.8
35,2022-07-13,29.1
35,2022-07-14,26.2
35,2022-07-15,25.5
35,2022-07-16,25.7
35,2022-07-17,19.9
35,2022-07-18,23.2
35,2022-07-19,22.5
35,2022-07-20,25.7
35,2022-07-21,23.4
35,2022-07-22,23.3
35,2022-07-23,24.9
35,2022-07-24,29.5
35,2022-07-25,25.9
35,2022-07-26,25.4
35,2022-07-27,28.1
35,2022-07-28,27.8
35,2022-07-29,26.2
35,2022-07-30,26.2
35,2022-07-31,28.0
67,2022-07-01,22.6
67,2022-07-02,23.9
67,2022-07-03,23.0
67,2022-07-04,24.1
67,2022-07-05,23.5
67,2022-07-06,24.8
67,2022-07-07,22.7
67,2022-07-08,22.0
67,2022-07-09,21.9
67,2022-07-10,23.2
67,2022-07-11,22.8
67,2022-07-12,21.5
67,2022-07-13,23.6
67,2022-07-14,23.6
67,2022-07-15,23.7
67,2022-07-16,23.4
67,2022-07-17,22.4
67,2022-07-18,22.9
67,2022-07-19,23.0
67,2022-07-20,24.5
67,2022-07-21,23.1
67,2022-07-22,22.6
67,2022-07-23,22.7
67,2022-07-24,23.0
67,2022-07-25,24.1
67,2022-07-26,23.3
67,2022-07-27,23.7
67,2022-07-28,23.6
67,2022-07-29,23.5
76,2022-07-02,32.4
76,2022-07-03,33.7
76,2022-07-04,29.8
76,2022-07-05,17.3
76,2022-07-10,26.8
76,2022-07-11,27.6
76,2022-07-12,17.9
76,2022-07-13,31.3
76,2022-07-17,20.9
76,2022-07-18,22.3
76,2022-07-19,21.1
76,2022-07-20,24.0
76,2022-07-21,23.9
76,2022-07-22,21.2
76,2022-07-23,21.5
76,2022-07-24,29.8
76,2022-07-25,26.9
76,2022-07-26,17.6
76,2022-07-27,26.9
76,2022-07-28,30.1
76,2022-07-29,25.8
76,2022-07-30,27.4
76,2022-07-31,27.3
78,2022-07-01,22.4
78,2022-07-02,23.9
78,2022-07-03,23.0
78,2022-07-04,24.1
78,2022-07-05,23.5
78,2022-07-06,24.9
78,2022-07-07,22.6
78,2022-07-08,21.9
78,2022-07-09,21.8
78,2022-07-10,23.3
78,2022-07-11,22.8
78,2022-07-12,21.2
78,2022-07-13,23.7
78,2022-07-14,23.7
78,2022-07-15,23.6
78,2022-07-16,23.4
78,2022-07-17,22.3
78,2022-07-18,22.9
78,2022-07-19,22.9
78,2022-07-20,24.7
78,2022-07-21,23.1
78,2022-07-22,22.6
78,2022-07-23,22.6
78,2022-07-24,23.1
78,2022-07-25,24.3
78,2022-07-26,23.4
78,2022-07-27,23.6
78,2022-07-28,23.6
78,2022-07-29,23.3
3573,2022-07-01,22.2
3573,2022-07-02,31.7
3573,2022-07-03,28.8
3573,2022-07-04,30.8
3573,2022-07-06,28.9
3573,2022-07-07,22.8
3573,2022-07-08,21.3
3573,2022-07-09,20.8
3573,2022-07-10,26.1
3573,2022-07-11,28.1
3573,2022-07-12,17.3
3573,2022-07-13,29.5
3573,2022-07-14,28.1
3573,2022-07-15,26.2
3573,2022-07-16,26.6
3573,2022-07-17,20.4
3573,2022-07-18,24.4
3573,2022-07-19,23.1
3573,2022-07-20,26.2
3573,2022-07-21,26.4
3573,2022-07-22,21.6
3573,2022-07-23,26.2
3573,2022-07-24,31.2
3573,2022-07-25,27.0
3573,2022-07-26,27.4
3573,2022-07-27,29.5
3573,2022-07-28,28.6
3573,2022-07-29,27.4
3573,2022-07-30,26.7
3573,2022-07-31,30.8
7,2023-07-01,22.0
7,2023-07-02,22.0
7,2023-07-03,22.0
7,2023-07-04,21.0
7,2023-07-05,22.0
7,2023-07-06,22.0
7,2023-07-07,21.0
7,2023-07-08,22.0
7,2023-07-09,23.0
7,2023-07-10,25.9
7,2023-07-11,65535.0
7,2023-07-12,65535.0
7,2023-07-13,65535.0
7,2023-07-14,24.0
7,2023-07-15,65535.0
7,2023-07-16,23.0
7,2023-07-17,65535.0
7,2023-07-18,22.0
7,2023-07-19,23.0
7,2023-07-20,24.0
7,2023-07-21,25.0
7,2023-07-22,24.0
7,2023-07-23,24.0
7,2023-07-24,24.0
7,2023-07-25,65535.0
7,2023-07-26,65535.0
7,2023-07-27,65535.0
7,2023-07-28,65535.0
7,2023-07-29,23.0
7,2023-07-30,65535.0
7,2023-07-31,65535.0
27,2023-07-07,21.5
27,2023-07-08,20.2
27,2023-07-09,22.0
27,2023-07-10,24.4
27,2023-07-28,21.1
33,2023-07-01,19.0
33,2023-07-02,18.3
33,2023-07-03,20.8
33,2023-07-04,18.7
33,2023-07-05,15.7
33,2023-07-11,27.6
33,2023-07-12,22.5
33,2023-07-13,21.8
33,2023-07-14,23.5
33,2023-07-15,23.2
33,2023-07-16,22.6
33,2023-07-17,20.5
33,2023-07-18,21.2
33,2023-07-19,23.3
33,2023-07-20,26.9
33,2023-07-21,26.6
33,2023-07-22,22.6
33,2023-07-23,22.5
33,2023-07-24,21.5
33,2023-07-25,25.1
33,2023-07-26,22.7
33,2023-07-27,24.7
33,2023-07-28,20.5
33,2023-07-29,21.8
33,2023-07-30,25.5
33,2023-07-31,27.8
35,2023-07-04,20.6
35,2023-07-05,24.2
35,2023-07-06,24.1
35,2023-07-07,20.5
35,2023-07-08,23.8
35,2023-07-09,28.7
35,2023-07-10,16.7
35,2023-07-11,32.3
35,2023-07-12,26.2
35,2023-07-13,25.0
35,2023-07-14,27.7
35,2023-07-15,27.6
35,2023-07-16,26.6
35,2023-07-17,22.9
35,2023-07-18,24.2
35,2023-07-19,27.2
35,2023-07-20,32.1
35,2023-07-21,31.6
35,2023-07-22,25.6
35,2023-07-23,24.3
35,2023-07-24,25.6
35,2023-07-25,26.4
35,2023-07-26,25.8
35,2023-07-27,27.0
35,2023-07-28,22.4
35,2023-07-29,25.5
35,2023-07-30,29.9
35,2023-07-31,32.1
76,2023-07-02,20.6
76,2023-07-04,23.5
76,2023-07-05,19.1
76,2023-07-06,26.7
76,2023-07-07,20.4
76,2023-07-08,27.6
76,2023-07-09,31.7
76,2023-07-10,36.0
76,2023-07-11,35.0
76,2023-07-12,27.7
76,2023-07-13,25.5
76,2023-07-14,30.0
76,2023-07-15,31.7
76,2023-07-16,29.4
76,2023-07-17,24.7
76,2023-07-18,27.0
76,2023-07-19,20.4
78,2023-07-04,21.9
3573,2023-07-01,23.8
3573,2023-07-02,22.0
3573,2023-07-03,25.5
3573,2023-07-04,23.6
3573,2023-07-05,25.4
3573,2023-07-06,26.5
3573,2023-07-07,19.4
3573,2023-07-08,25.0
3573,2023-07-09,32.6
3573,2023-07-10,34.2
3573,2023-07-11,35.1
3573,2023-07-12,27.0
3573,2023-07-13,23.5
3573,2023-07-14,31.7
3573,2023-07-15,31.5
3573,2023-07-16,29.8
3573,2023-07-17,24.7
3573,2023-07-18,24.2
3573,2023-07-19,29.8
3573,2023-07-20,34.0
3573,2023-07-21,33.8
3573,2023-07-22,26.9
3573,2023-07-23,24.4
3573,2023-07-24,22.9
3573,2023-07-25,27.4
3573,2023-07-26,27.2
3573,2023-07-27,30.4
3573,2023-07-28,17.4
3573,2023-07-30,29.3
3573,2023-07-31,33.3
3576,2023-07-01,25.7
3576,2023-07-02,23.5
3576,2023-07-03,28.6
3576,2023-07-04,25.3
3576,2023-07-05,25.7
3576,2023-07-06,25.4
3576,2023-07-07,21.7
3576,2023-07-08,26.7
3576,2023-07-09,33.4
3576,2023-07-10,30.2
3576,2023-07-12,27.1
3576,2023-07-13,26.0
3576,2023-07-14,31.2
3576,2023-07-15,32.9
3576,2023-07-17,26.3
3576,2023-07-18,29.2
3576,2023-07-19,28.9
3576,2023-07-20,32.0
3576,2023-07-21,31.0
3576,2023-07-22,28.6
3576,2023-07-23,30.2
3576,2023-07-24,28.7
3576,2023-07-25,31.2
3576,2023-07-26,31.5
3576,2023-07-27,29.7
3576,2023-07-28,24.4
3576,2023-07-29,25.3
3576,2023-07-31,31.1
3579,2023-07-01,24.5
3579,2023-07-02,22.8
3580,2023-07-01,28.8
3580,2023-07-02,26.5
3580,2023-07-03,30.5
3580,2023-07-04,27.8
3580,2023-07-05,29.7
3580,2023-07-06,31.5
3580,2023-07-07,21.7
3596,2023-07-01,21.8
3596,2023-07-02,21.3
3596,2023-07-04,19.9
3596,2023-07-05,20.1
3596,2023-07-09,25.5
3596,2023-07-10,29.3
3596,2023-07-11,31.0
3596,2023-07-14,27.6
3596,2023-07-15,25.5
3596,2023-07-17,20.2
3596,2023-07-20,29.7
3596,2023-07-21,29.9
3596,2023-07-30,28.6
3596,2023-07-31,31.2
3612,2023-07-04,22.0
3612,2023-07-05,21.5
3612,2023-07-06,21.2
3612,2023-07-07,19.1
3612,2023-07-08,24.5
3612,2023-07-09,26.9
3612,2023-07-10,28.8
3612,2023-07-11,28.4
3612,2023-07-12,23.8
3612,2023-07-13,22.9
3612,2023-07-14,24.9
3612,2023-07-15,26.1
3612,2023-07-16,26.0
3612,2023-07-17,22.8
3612,2023-07-18,23.5
3612,2023-07-19,25.4
3612,2023-07-20,28.0
3612,2023-07-21,26.8
3612,2023-07-22,23.5
3612,2023-07-23,22.2
3612,2023-07-24,20.0
3612,2023-07-26,16.5
3612,2023-07-27,22.5
3612,2023-07-28,20.9
3612,2023-07-29,22.5
3612,2023-07-30,26.6
3612,2023-07-31,24.2
7,2020-06-03,23.4
7,2020-06-04,26.3
7,2020-06-05,23.5
7,2020-06-07,24.0
7,2020-06-08,23.0
8,2020-06-11,27.4
8,2020-06-12,27.4
27,2020-06-01,25.5
27,2020-06-02,26.5
27,2020-06-03,27.0
27,2020-06-04,26.4
27,2020-06-05,28.4
27,2020-06-06,25.5
27,2020-06-07,26.5
27,2020-06-08,23.8
35,2020-06-03,20.6
